name;Ca;dCa;Co;dCo;Cu;dCu;Fe;dFe;Ni;dNi;Описание;is_solid;id;tags;status_id;is_solution;last_normalized;sample_mass;Sc;dSc;repeat_number;method_number;created_at;priority;series_base;is_series;V (ml);Плотность;Масса твердого (g);pH;Eh;Масса навески (g);Объем р-ра H2SO4 (ml);Масса железных окатышей (g);merge_date;Al;Mg;dZn;merged_from;dMg;dCd;Pb;dSi;Zn;dS;dMn;Si;Mn;dPb;Cd;S;dAl;last_mass_volume_update;mass_volume_source;Разбавление;Ru;mIr;mAl;K;Ag;mSc;mCu;Ir;mPt;mAu;mCl;mFe;Os;mRh;Cl;mCa;Rh;Pd;mNi;mCd;mRu;mK;Mo;mZn;V_aliq (l);last_mass_recalculation;mCo;mMn;Au;mPb;mMo;mOs;mS;mPd;mAg;Pt;mSi;mMg;mEh;C;dC;mC;mass_solid_copied_from_C;last_copy_check;skip_reason;mass_source_for_solid;mass_volume_copy_skipped;Hg;mHg;Массовая доля CaCO3;Массовая доля Ca(OH)2;Объем суспензии CaCO3;Объем суспензии Ca(OH)2;volume_calculation_note;mass_calculation_note;Cl_MS;K_MS;Pd_MS;Fe_MS;Al_MS;Ni_MS;Mn_MS;Ag_MS;Mo_MS;Ca_MS;Os_MS;Au_MS;Pb_MS;Zn_MS;Hg_MS;Cd_MS;Pt_MS;Ru_MS;S_MS;Ir_MS;Rh_MS;Co_MS;Cu_MS;mFe_MS;mCa_MS;mAu_MS;mZn_MS;mPd_MS;mK_MS;mMo_MS;mAl_MS;mCl_MS;mS_MS;mRh_MS;mCd_MS;mRu_MS;mHg_MS;mIr_MS;mOs_MS;mAg_MS;mPt_MS;mNi_MS;mCo_MS;mPb_MS;mMn_MS;mCu_MS;Co_AES;Zn_AES;Si_AES;Sc_AES;Ni_AES;S_AES;Al_AES;Ca_AES;Fe_AES;Mn_AES;Cd_AES;Mg_AES;Pb_AES;Cu_AES;Valiq._AES;mCd_AES;mS_AES;mAl_AES;mCo_AES;mCa_AES;mPb_AES;mZn_AES;mMg_AES;mCu_AES;mFe_AES;mMn_AES;mSi_AES;mSc_AES;mNi_AES;Valiq, ml;flag_rebalance_mass;flag_rebalance_volume;zero_V (ml);zero_sample_mass
T2-L1B4;86.594;0;0.047;0;0.648;0;117;0;0.969;0;0;0;563;[];3;0;2026-01-28T18:20:35.012375;8.9829;0;0;0;0;0;0;0;0;117.09;0.076717909;-151.34994;0;0;0;0;0;0;10.042;0;0;0;0;0;0.037;0;0.057;0;0;0;0.2909;0;0.0003;310;0;2026-02-03T10:05:45.924083;T2-L1C4;0;0.0003;0;0;2.092;0.002;0;0;0.0001;0;0;0;0;0;0;30530;0;0.0013;0.0027;0;0;0;0;0.0013;0;0.05;0;0;0;0.0001;0;0;0;0;0;0;0.0005;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0;0;0;0;0;1/2 от T2-1B4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-5C1;0;0;0;0;0;0;0;0;0;0;0;0;564;[];3;0;2026-02-20T09:46:20.209974;180.92;0;0;0;0;21.01.2026 16:30;1;0;0;149.52;1.21000535;43.96;3.43;null;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4-4C1;52.428;0;0.05;0;0.901;0;736;0;1.374;0;0;0;565;[];3;0;2026-02-11T14:04:23.079541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.007;0;0;0;0;0;0.0302;0;0.085;0;0;0;0.4443;0;0.0005;90;0;0;0;0;0.0008;0;0;2.7;0.0019;0;0;0.0001;0;0;0;0;0;0;25100;0;0.0011;0.0019;0;0;0;0;0.003;0;0.05;0;0;0;0.0001;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25100;2.7;0.0019;736;19.007;1.374;0.4443;0.0019;0.003;52.428;0;0.0001;0.0302;0.085;0;0.0005;0.0003;0.0008;90;0.0001;0.0011;0.05;0.901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L1P1B4;248.96;0;0.054;0;0.23;0;232;0;1.561;0;0;0;566;[];3;0;2026-02-11T14:04:23.079543;42.6069;0;0;0;0;0;0;0;0;208.3171;0.204529057;-231.99428;0;0;0.1;0;0;0;6.9047;0;0;0;0;0;0.0086;0;0.077;0;0;0;0.1882;0;0.0005;240;0;2026-02-03T10:05:45.924098;T2-L1P1C4;0;0.0002;0;147.0939312;1.086;0.0008;0;4.8997935;0;0.002130345;0;158923.737;4942.4004;0;0.00426069;7460;5303.706912;0.0002;0.0004;33.25468545;0.010651725;0.00426069;23.1355467;0.0015;1.64036565;0.05;2026-02-15T15:31:44.863705;1.1503863;4.00930929;0;0.18320967;0.031955175;0;5112.828;0.00852138;0.01704276;0.0001;0;0;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0;0;0;0;0;0;8.9829 + 2.32*(55.0мл*1.2г/мл*0.2) + 3.0;7460;1.086;0.0004;232;6.9047;1.561;0.1882;0.0008;0.0015;248.96;0;0;0.0086;0.077;0;0.0005;0.0001;0.0002;240;0;0.0002;0.054;0.23;4942.4004;5303.706912;0;1.64036565;0.00852138;23.1355467;0.031955175;147.0939312;158923.737;5112.828;0.00426069;0.010651725;0.00426069;0;0;0;0.01704276;0.002130345;33.25468545;1.1503863;0.18320967;4.00930929;4.8997935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L1P1F1N1A4;65.954;0;0.002;0;0.022;0;12;0;0.025;0;0;0;567;[];3;0;2026-02-11T14:04:23.079546;1;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0.2099;0;0;0;0;0;0.0943;0;0.011;0;0;0;0.0501;0;0.0002;90;0;2026-02-03T10:05:45.924114;T2-L1P1F1N1C4;0;0;0;0;5.719;0.0011;0;0;0;0;0;0;0;0;0;490;0;0;0;0;0;0;0;0.0001;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;490;5.719;0;12;0.2099;0.025;0.0501;0.0011;0.0001;65.954;0;0;0.0943;0.011;0;0.0002;0;0;90;0;0;0.002;0.022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L1P1A3;62.492;0;0.336;0;0.04;0;3921;0;0.682;0;0;0;568;[];3;0;2026-02-11T14:04:23.079548;172.89;0;0;0;0;0;0;0;0;170.69;1.012888863;3.08;0;0;0;0;0;0;0.5067;0;0;0;0;0;0.1028;0;0.287;0;0;0;5.6197;0;0;2430;0;2026-02-03T10:05:45.924087;T2-L1P1C3;10;0;0;0.86488623;0.373;0.0011;0;0.068276;0;0;0;563.277;6692.7549;0;0;330;106.6675948;0;0;1.1641058;0;0;0.6366737;0.001;0.4898803;0.05;2026-02-15T15:31:44.863784;0.5735184;9.59226593;0;0.17546932;0.0017069;0;4147.767;0;0.00187759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117.89 + 52.80 (жидкая фаза суспензии);0;330;0.373;0;3921;0.5067;0.682;5.6197;0.0011;0.001;62.492;0;0;0.1028;0.287;0;0;0;0;2430;0;0;0.336;0.04;6692.7549;106.6675948;0;0.4898803;0;0.6366737;0.0017069;0.86488623;563.277;4147.767;0;0;0;0;0;0;0.00187759;0;1.1641058;0.5735184;0.17546932;9.59226593;0.068276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L1P1A4;65.771;0;0.402;0;0.036;0;3830;0;0.812;0;0;0;569;[];3;0;2026-02-11T14:04:23.079550;172.09;0;0;0;0;0;0;0;0;169.89;1.012949556;3.08;0;0;0;0;0;0;1.2068;0;0;0;0;0;0.105;0;0.326;0;0;0;5.865;0;0;2330;0;2026-02-03T10:05:45.924095;T2-L1P1C4;10;0;0;2.05023252;0.361;0.0018;0;0.0611604;0;0;0;526.659;6506.787;0;0;310;111.7383519;0;0;1.3795068;0;0;0.6133029;0.0011;0.5538414;0.05;2026-02-15T15:31:44.863867;0.6829578;9.9640485;0;0.1783845;0.00186879;0;3958.437;0;0.00305802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117.09 + 52.80 (жидкая фаза суспензии);0;310;0.361;0;3830;1.2068;0.812;5.865;0.0018;0.0011;65.771;0;0;0.105;0.326;0;0;0;0;2330;0;0;0.402;0.036;6506.787;111.7383519;0;0.5538414;0;0.6133029;0.00186879;2.05023252;526.659;3958.437;0;0;0;0;0;0;0.00305802;0;1.3795068;0.6829578;0.1783845;9.9640485;0.0611604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1-6C1;0;0;0;0;0;0;0;0;0;0;0;0;570;[];1;0;2026-01-26T16:26:07.625729;1;0;0;0;0;22.01.2026 10:00;1;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-6C1;0;0;0;0;0;0;0;0;0;0;0;0;571;[];3;0;2026-02-01T22:56:49.272353;188.69;0;0;0;0;23.01.2026 9:54;0;0;0;149.29;1.263915868;55.16;3.67;314;0;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-8A1;50.299;0.2828;1.0877;0;0.0644;0.0266;665;2.8284;29.663;0.8135;0;0;572;[];3;0;2026-02-11T07:36:17.866565;194.61;1.0093;0.0042;0;0;0;0;0;0;149.75;1.299565943;62.804;0;0;0;0;0;0;30.0004;105.21;0.1508;0;12.7138;0.0082;0.0001;0.0948;0.6155;9.8288;0.0638;7.9437;3.513;0.0306;0.0014;581.9;0.693;2026-02-03T10:05:45.924386;T2-8C1;10;0.0002;0;39.54232722;0.571;0.0006;1.330317958;0.084883064;0;0;0;1091.35368;876.5099;0;0;828;66.29709994;0;0;39.09761378;0.001845284;0.000263612;0.75261226;0.0091;0.81126593;0.05;2026-02-15T15:31:44.863955;1.433653862;4.63034478;0;0.000131806;0.011994346;0;766.979114;0;0.000790836;0;10.47027322;138.6730926;0;1.6197;0.0031;2.134861782;0;0;0;0;0;0.0012;0.001581672;0;0;0;0;0;0;828;0.571;0;665;30.0004;29.663;3.513;0.0006;0.0091;50.299;0;0;0.0001;0.6155;0.0012;0.0014;0;0.0002;581.9;0;0;1.0877;0.0644;876.5099;66.29709994;0;0.81126593;0;0.75261226;0.011994346;39.54232722;1091.35368;766.979114;0;0.001845284;0.000263612;0.001581672;0;0;0.000790836;0;39.09761378;1.433653862;0.000131806;4.63034478;0.084883064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-8A2;51.49;0.3182;1.1032;0;0.0559;0.0265;679;8.4853;30.479;0.8368;0;0;573;[];3;0;2026-02-11T07:36:17.866567;193.22;1.013;0.0079;0;0;0;0;0;0;149.71;1.290628549;60.914;0;0;0;0;0;0;30.8711;106.22;0.1531;0;13.5482;0.0077;0.0002;0.1134;0.6181;10.8894;0.0691;9.132;3.535;0.0351;0.0015;586.6;0.7566;2026-02-03T10:05:45.924395;T2-8C2;10;0.0002;0;40.84431757;0.584;0.0006;1.34025978;0.073959054;0;0;0;836.17392;898.35774;0;0;632;68.1243594;0;0;40.32554574;0.00198459;0.000264612;0.77266704;0.0089;0.817783386;0.05;2026-02-15T15:31:44.864038;1.459599792;4.6770171;0;0.000264612;0.011775234;0;776.106996;0;0.000793836;0;12.08218392;140.5354332;0;1.6443;0.0049;2.175507558;0;0;0;0;0;0.0014;0.001852284;0;0;0;0;0;0;632;0.584;0;679;30.8711;30.479;3.535;0.0006;0.0089;51.49;0;0;0.0002;0.6181;0.0014;0.0015;0;0.0002;586.6;0;0;1.1032;0.0559;898.35774;68.1243594;0;0.817783386;0;0.77266704;0.011775234;40.84431757;836.17392;776.106996;0;0.00198459;0.000264612;0.001852284;0;0;0.000793836;0;40.32554574;1.459599792;0.000264612;4.6770171;0.073959054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L6P6F6D22;355.95;7.1418;0;0;0.0336;0.0059;225.05;0.2121;0.1858;0.0051;0;0;574;[];3;0;2026-01-26T16:26:07.625739;13.9171;0.9711;0.0048;0;0;0;0;0;0;0;0;19.48394;0;0;0.102;0;0;0;5.0125;5.6465;0.0077;0;0.2015;0.0006;0.0198;0.1441;0.0689;2.9698;0.0015;8.6407;0.1712;0.0062;0.0024;289.3;0.0431;0;0;0;0;0;34.19581556;0;0;6.624948926;0.229222824;0;0;0;0;1535.31537;0;0;0;2428.329287;0;0;1.267547637;0.016373059;0;0;0;0.47004323;0.05;2026-02-15T15:31:44.864117;0;1.167944863;0;0.135077735;0;0;1973.635799;0;0;0;58.94778724;38.52103194;0;0.0169;0.0002;0.115293623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L7P7F7D1;291.849;9.051;0.0728;0;1.4516;0.0255;136;0.2828;2.964;0.0836;0;0;575;[];3;0;2026-02-11T07:36:17.866571;17.6552;0.9819;0.005;0;0;0;0;0;0;0;0;24.71728;0;0;0.1037;0;0;0;8.9572;2.8605;0.0158;0;0.046;0.0011;0.0091;0.2113;0.0315;6.7882;0.0012;11.5533;0.096;0.0039;0.0014;314.9;0.0651;0;0;0;0.0005;0.000851263;76.24935267;1.348;0.0011;8.358553944;12.35693747;0.0001;0.00255379;0;251182.25;1157.718033;0;0.006810106;29507;2484.40331;0.0008;0.0013;25.23144301;0.011917686;0.004256316;11.47502874;0.0022;0.268147927;0.05;2026-02-15T15:31:44.864195;0.619719653;0.817212729;0;0.077464957;0.018727792;0;2680.628004;0.011066422;0.009363896;0.0003;98.34899815;24.35038554;0;0.0851;0.0016;0.724425034;0;0;0;0;0;0.0008;0.006810106;0;0;0;0;0;0;29507;1.348;0.0013;136;8.9572;2.964;0.096;0.0011;0.0022;291.849;0;0;0.0091;0.0315;0.0008;0.0014;0.0003;0.0005;314.9;0.0001;0.0008;0.0728;1.4516;1157.718033;2484.40331;0;0.268147927;0.011066422;11.47502874;0.018727792;76.24935267;251182.25;2680.628004;0.006810106;0.011917686;0.004256316;0.006810106;0.000851263;0;0.009363896;0.00255379;25.23144301;0.619719653;0.077464957;0.817212729;12.35693747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L7P7F7D2;214.432;8.2024;0.0551;0;1.4436;0.0311;116;0.4243;2.066;0.0795;0;0;576;[];3;0;2026-02-11T07:36:17.866573;13.9171;1.0007;0.0047;0;0;0;0;0;0;0;0;19.48394;0;0;0.0993;0;0;0;7.5236;3.0285;0.0131;0;0.0403;0.0022;0.0077;0.052;0.0585;6.5054;0.0011;3.5237;0.074;0.0095;0.0014;275.5;0.0679;0;0;0;0.0004;0.00070076;52.72240361;1.491;0.0014;7.012508545;10.11617601;0.0001;0.002803041;0.00070076;111904.4159;812.8819738;0;0.005606083;15969;1502.654374;0.0008;0.0012;14.47770826;0.009810645;0.002803041;10.4483364;0.0016;0.409944789;0.05;2026-02-15T15:31:44.864273;0.386118938;0.518562638;0.0001;0.053958545;0.011212165;0;1930.594688;0.008409124;0.009810645;0.0004;24.69269148;21.22252636;0;0.0762;0.0009;0.533979366;0;0;0;0;0;0.0017;0.011912925;0;0;0;0;0;0;15969;1.491;0.0012;116;7.5236;2.066;0.074;0.0014;0.0016;214.432;0;0.0001;0.0077;0.0585;0.0017;0.0014;0.0004;0.0004;275.5;0.0001;0.0008;0.0551;1.4436;812.8819738;1502.654374;0.00070076;0.409944789;0.008409124;10.4483364;0.011212165;52.72240361;111904.4159;1930.594688;0.005606083;0.009810645;0.002803041;0.011912925;0.00070076;0;0.009810645;0.002803041;14.47770826;0.386118938;0.053958545;0.518562638;10.11617601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L8P8F8Z1;52.869;0.1061;0.2273;0;0.0101;0.0003;1600;55.1543;5.872;0.1645;0;0;577;[];3;0;2026-02-11T07:36:17.866576;0;0.9567;0.0059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3244;79.125;0.1565;0;3.2173;0.0228;0.0004;0.0392;0.2191;33.9411;0.011;5.1653;1.738;0.019;0.0001;1065;0.0891;0;0;10;0.0001;0;0;0.393;0.0011;0;0;0;0;0;0;0;0;0;307;0;0;0;0;0;0;0;0.0021;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4076;0.0532;0;0;0;0;0;0;0.0029;0;0;0;0;0;0;0;307;0.393;0;1600;5.3244;5.872;1.738;0.0011;0.0021;52.869;0;0;0.0004;0.2191;0.0029;0.0001;0;0.0001;1065;0;0;0.2273;0.0101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L8P8F8Z2;55.83;0.3323;0.2966;0;0.0102;0.0006;1761;53.033;6.45;0.2117;0;0;578;[];3;0;2026-02-11T07:36:17.866580;0;0.943;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.5787;98.955;0.1772;0;7.559;0.0252;0.0005;0.0274;0.28;65.0538;0.0133;6.2547;2.189;0.0052;0.0007;1202.9;0.0693;0;0;10;0.0001;0;0;0.307;0.0011;0;0;0;0;0;0;0;0;0;290;0;0;0;0;0;0;0;0.0023;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5207;0.064;0;0;0;0;0;0;0.003;0;0;0;0;0;0;0;290;0.307;0;1761;6.5787;6.45;2.189;0.0011;0.0023;55.83;0;0;0.0005;0.28;0.003;0.0007;0;0.0001;1202.9;0;0;0.2966;0.0102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L8A1;47.064;0;0.6948;0;4.4615;0.2206;5243;245.3661;19.963;0.7784;0;0;579;[];3;0;2026-02-11T07:36:17.866582;319.73;0.8106;0.0099;0;0;0;0;0;0;217.04;1.473138592;143.766;0;0;0;0;0;0;152.7284;156.35;0.6539;0;9.6874;0.0734;0.1145;0.2718;0.6184;3417.4471;0.0898;5.8343;4.192;0.0433;0.0026;8499.5;21.0718;2026-02-03T10:05:45.924403;T2-L8C1;10;0.0067;0.00238744;331.4817194;12.799;0.0118;1.75932624;9.6832396;0.0011;0.00021704;0;724.9136;11379.4072;0.0006;0.00282152;334;102.1477056;0.0013;0.0018;43.3276952;0.00564304;0.01454168;27.7789496;0.0296;1.34217536;0.05;2026-02-15T15:31:44.864353;1.50799392;9.0983168;0;0.2485108;0.06424384;0.00130224;18447.3148;0.00390672;0.02561072;0.0001;12.66276472;339.34204;0;1.402;0.3199;3.0429008;0;0;0;0;0;0.0013;0.00282152;0;0;0;0;149.75 + 67.29 H2SO4;0;334;12.799;0.0018;5243;152.7284;19.963;4.192;0.0118;0.0296;47.064;0.0006;0;0.1145;0.6184;0.0013;0.0026;0.0001;0.0067;8499.5;0.0011;0.0013;0.6948;4.4615;11379.4072;102.1477056;0;1.34217536;0.00390672;27.7789496;0.06424384;331.4817194;724.9136;18447.3148;0.00282152;0.00564304;0.01454168;0.00282152;0.00238744;0.00130224;0.02561072;0.00021704;43.3276952;1.50799392;0.2485108;9.0983168;9.6832396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L8A2;46.119;0.1697;0.6616;0;4.2761;0.297;5012;85.5599;18.884;0.8661;0;0;580;[];3;0;2026-02-11T07:36:17.866585;314.66;0.8031;0.0098;0;0;0;0;0;0;214.98;1.463671039;139.552;0;0;0;0;0;0;142.7929;167.15;0.7008;0;13.0815;0.0761;0.0917;0.2956;0.6069;3485.3293;0.0993;6.2;3.981;0.0479;0.0024;7735;23.9002;2026-02-03T10:05:45.924411;T2-L8C2;10;0.0061;0.00236478;306.9761764;11.924;0.0109;1.72650438;9.19275978;0.0011;0.00021498;0;715.8834;10774.7976;0.0006;0.00257976;333;99.1466262;0.0012;0.0017;40.5968232;0.00515952;0.01311378;25.6342152;0.0276;1.30471362;0.05;2026-02-15T15:31:44.864451;1.42230768;8.5583538;0;0.19713666;0.05933448;0.00128988;16628.703;0.00365466;0.02343282;0.0001;13.32876;359.33907;0;1.496;0.3517;3.2161008;0;0;0;0;0;0.0013;0.00279474;0;0;0;0;149.71 + 65.27 H2SO4;0;333;11.924;0.0017;5012;142.7929;18.884;3.981;0.0109;0.0276;46.119;0.0006;0;0.0917;0.6069;0.0013;0.0024;0.0001;0.0061;7735;0.0011;0.0012;0.6616;4.2761;10774.7976;99.1466262;0;1.30471362;0.00365466;25.6342152;0.05933448;306.9761764;715.8834;16628.703;0.00257976;0.00515952;0.01311378;0.00279474;0.00236478;0.00128988;0.02343282;0.00021498;40.5968232;1.42230768;0.19713666;8.5583538;9.19275978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L6P6F6N6E2;313.3425;5.3033;0.012;0;0.036;0.0064;154.5;1.6617;0.182;0.0037;0;0;581;[];3;0;2026-02-11T07:36:17.866587;119.4;0.9794;0.0056;0;0;0;0;0;0;0;0;167.16;0;0;0.0998;0;0;0;5.1508;4.0407;0.0087;0;0.0958;0.0001;0.0052;0.1217;0.0367;3.6062;0.0016;7.3033;0.135;0.009;0.0002;173.15;0.0357;0;0;0;0.0001;0;308.118998;0.8895;0.0013;58.58735471;2.153507014;0;0;0;1122156.613;9242.134269;0;0.005981964;18759;18744.03532;0.0001;0.0003;10.88717435;0.011963928;0.005981964;53.20956914;0.0009;2.195380762;0.05;2026-02-15T15:31:44.864542;0.717835671;8.075651303;0;0.311062124;0.053837675;0;10357.77054;0.017945892;0.077765531;0;436.8807715;241.7132164;0;0.0212;0.0001;1.268176353;0;0;0;0;0;0.0005;0.02990982;0;0;0;0;0;0;18759;0.8895;0.0003;154.5;5.1508;0.182;0.135;0.0013;0.0009;313.3425;0;0;0.0052;0.0367;0.0005;0.0002;0;0.0001;173.15;0;0.0001;0.012;0.036;9242.134269;18744.03532;0;2.195380762;0.017945892;53.20956914;0.053837675;308.118998;1122156.613;10357.77054;0.005981964;0.011963928;0.005981964;0.02990982;0;0;0.077765531;0;10.88717435;0.717835671;0.311062124;8.075651303;2.153507014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L7P7F7N7E1;283.433;5.9397;0.0137;0;0.0303;0.0058;132.5;0.3536;0.321;0.0071;0;0;582;[];3;0;2026-02-11T07:36:17.866590;179.536;0.9542;0.0037;0;0;0;0;0;0;0;0;251.3504;0;0;0.0992;0;0;0;4.6373;4.158;0.0084;0;0.1131;0.0001;0.005;0.1444;0.0257;2.5456;0.0011;8.6663;0.129;0.0123;0.0003;157.65;0.0396;0;0;0;0.0001;0;419.6382524;0.6845;0.0007;86.34740484;2.741905645;0;0;0;2680461.621;11990.18145;0;0.009049194;29621;25648.40075;0.0001;0.0002;29.04791129;0.027147581;0.009049194;61.94172984;0.0007;2.325642742;0.05;2026-02-15T15:31:44.864621;1.239739516;11.67345968;0;0.452459677;0.063344355;0;14266.05363;0.018098387;0.063344355;0;784.2302605;376.2654677;0;0.022;0.0015;1.990822581;0;0;0;0;0;0.0005;0.045245968;0;0;0;0;0;0;29621;0.6845;0.0002;132.5;4.6373;0.321;0.129;0.0007;0.0007;283.433;0;0;0.005;0.0257;0.0005;0.0003;0;0.0001;157.65;0;0.0001;0.0137;0.0303;11990.18145;25648.40075;0;2.325642742;0.018098387;61.94172984;0.063344355;419.6382524;2680461.621;14266.05363;0.009049194;0.027147581;0.009049194;0.045245968;0;0;0.063344355;0;29.04791129;1.239739516;0.452459677;11.67345968;2.741905645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
